loss,grad_norm,learning_rate,entropy,num_tokens,logits/chosen,logits/rejected,mean_token_accuracy,rewards/chosen,rewards/rejected,rewards/accuracies,rewards/margins,logps/chosen,logps/rejected,epoch,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,eval_entropy,eval_num_tokens,eval_logits/chosen,eval_logits/rejected,eval_mean_token_accuracy,eval_rewards/chosen,eval_rewards/rejected,eval_rewards/accuracies,eval_rewards/margins,eval_logps/chosen,eval_logps/rejected,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.2865513563156128,3.546875,5.836858271317276e-06,2.4696930408477784,37015.0,-1.647032686094029,-1.8755833911033803,0.5428187400102615,-0.47812439911067484,-1.9449057951569557,0.9,1.4667813777923584,-78.38792495727539,-77.41466979980468,0.5032822757111597,460,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.5032822757111597,460,0.29464590549468994,4.5695,22.322,2.845,2.4952009274409366,37015.0,-1.7476083126868462,-1.7084887352325713,0.5528051211283758,-0.5679089530156209,-2.133347887259263,0.9102564133130587,1.5654389399748583,-76.245729299692,-77.89779545710637,,,,,
0.2753902912139893,22.125,5.647894173813871e-06,2.659381318092346,37846.0,-1.2362651305225185,-0.9266368332505122,0.576343247294426,-0.38930893167853353,-2.057816208899021,0.9,1.6685072779655457,-75.53031692504882,-67.01522102355958,0.5142231947483589,470,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.5142231947483589,470,0.2930258512496948,4.6427,21.97,2.8,2.486580573595487,37846.0,-1.7929749801046657,-1.7479599201387401,0.5460529969288752,-0.6159481005026743,-2.2297666989839993,0.9102564133130587,1.6138185812876775,-76.7261211688702,-78.86198249230019,,,,,
0.25597329139709474,19.875,5.457983823199475e-06,2.3435898542404177,38664.0,-1.8581536189090524,-1.6877344804011405,0.5554584085941314,-0.7496664255857468,-2.4880966901779176,1.0,1.7384302765130997,-76.25331001281738,-82.14203643798828,0.5251641137855579,480,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.5251641137855579,480,0.2906814515590668,4.6579,21.898,2.791,2.4678206076988807,38664.0,-1.8351482774229404,-1.7788790304901274,0.5444431946827815,-0.6298900086146134,-2.2891449286387515,0.9198717979284433,1.659254945241488,-76.86554072453426,-79.45576594426082,,,,,
0.25528247356414796,30.0,5.267404584616946e-06,2.6140624046325684,39350.0,-2.031159770378029,-1.7360902740489947,0.5507130950689316,-0.8267683401703835,-2.505189228057861,0.9,1.6784208953380584,-75.30282669067383,-74.06967506408691,0.5361050328227571,490,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.5361050328227571,490,0.2926180362701416,4.647,21.95,2.798,2.435807998363788,39350.0,-1.897800250737617,-1.8296520335528659,0.5432033768066993,-0.6644321599831948,-2.366946761424725,0.9102564133130587,1.702514620927664,-77.2109627356896,-80.23378460223859,,,,,
0.48612093925476074,12.125,5.076434800123814e-06,2.5819630861282348,40153.0,-1.5363568078351868,-1.3925651281684774,0.5221343129873276,-0.8554338991641999,-1.60596624314785,0.7,0.7505323410034179,-71.96905937194825,-75.74281883239746,0.5470459518599562,500,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.5470459518599562,500,0.29190072417259216,4.659,21.893,2.79,2.4291986502133884,40153.0,-1.9169636583244964,-1.851792369123,0.5418983606191782,-0.6722959807285895,-2.398879913183359,0.9102564133130587,1.7265838934825017,-77.28960125262921,-80.55311408409706,,,,,
0.2367833137512207,6.46875,4.8853533821721175e-06,2.5292721152305604,40890.0,-1.8098181411950987,-1.3509779957532504,0.49501788020133974,-0.48276272639632223,-2.400063782930374,1.0,1.917301020026207,-80.07940711975098,-90.74018859863281,0.5579868708971554,510,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.5579868708971554,510,0.2944701313972473,4.6733,21.826,2.782,2.4118272341214695,40890.0,-1.966883262090164,-1.8983497577428226,0.5406036904224982,-0.7032632082700729,-2.456383934387794,0.9198717979284433,1.7531207341414232,-77.59927368164062,-81.12815680870644,,,,,
0.3877440929412842,47.25,4.6944394062552e-06,2.553328204154968,41727.0,-1.9283552987028059,-1.9395499225111457,0.5102594882249832,-0.798354609683156,-2.07172532081604,0.7,1.2733707308769227,-83.5517074584961,-89.4322265625,0.5689277899343544,520,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.5689277899343544,520,0.2948054373264313,4.6839,21.777,2.775,2.395909905433655,41727.0,-1.9991774948108274,-1.9297477202009836,0.5420609277028304,-0.7250266350232638,-2.5074843076559215,0.9102564133130587,1.782457681802603,-77.81690685565655,-81.6391595693735,,,,,
0.26353390216827394,10.8125,4.5039717033163625e-06,1.9680096745491027,42552.0,-2.5053492192394335,-2.3143819749616545,0.6305595368146897,-0.16999114900827408,-2.488246592879295,0.9,2.318255436420441,-72.89165077209472,-80.11760482788085,0.5798687089715536,530,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.5798687089715536,530,0.29529300332069397,4.6878,21.759,2.773,2.382811876443716,42552.0,-2.0277757920622697,-1.9596403057169205,0.5396909965918615,-0.7528498883430774,-2.5755353524134708,0.8910256440822895,1.822685406758235,-78.09513796292819,-82.31966987022987,,,,,
0.40210657119750975,22.375,4.3142284525146915e-06,2.430004131793976,43472.0,-1.8076259411375273,-1.7993884216869667,0.5641358613967895,-0.5134879857301712,-1.785787469148636,0.8,1.272299474477768,-83.71448402404785,-70.14415168762207,0.5908096280087527,540,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.5908096280087527,540,0.2970830798149109,4.6918,21.74,2.771,2.3824805112985463,43472.0,-2.036604409213694,-1.9659709917734838,0.5397075712680817,-0.7752497368133985,-2.6168305507073035,0.8910256440822895,1.8415808494274433,-78.31913933387169,-82.73262141301082,,,,,
0.33679611682891847,16.0,4.125486774942823e-06,2.24191358089447,44281.0,-1.9615532011909909,-1.751637287735314,0.5373845666646957,-0.35910664685070515,-1.665291178226471,1.0,1.30618454515934,-69.57321968078614,-73.42933502197266,0.6017505470459519,550,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.6017505470459519,550,0.2992992103099823,4.6884,21.756,2.773,2.3903524783941417,44281.0,-2.042020543206209,-1.9714441919893781,0.5399077488825872,-0.7977352360120187,-2.6470056497133694,0.900641028697674,1.8492704263100257,-78.5439922626202,-83.03437335674579,,,,,
0.3289787769317627,1.203125,3.938022328890022e-06,2.154662609100342,45065.0,-2.289540654736247,-2.423827158280064,0.5339049398899078,-0.7578265048563481,-2.5680189207196236,0.9,1.8101924329996109,-76.3782958984375,-81.938258934021,0.612691466083151,560,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.612691466083151,560,0.3039150834083557,4.6656,21.862,2.786,2.391203687741206,45065.0,-2.059414186528344,-1.987631652423898,0.5341451305609483,-0.8275796243777642,-2.6884990196961622,0.8910256440822895,1.8609193563461304,-78.84243657038762,-83.44930560772235,,,,,
0.3105170249938965,120.0,3.752108907241682e-06,2.536978781223297,45846.0,-2.1618498277004963,-2.3333451745936826,0.44250085204839706,-1.1459051668643951,-2.735169064998627,1.0,1.589263880252838,-92.11108703613282,-92.04868240356446,0.6236323851203501,570,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.6236323851203501,570,0.3171170949935913,4.6718,21.833,2.783,2.3827116947907667,45846.0,-2.108043379721122,-2.0388726300911078,0.534598905306596,-0.9137556117314559,-2.797975393442007,0.8621794902361356,1.884219765663147,-79.70419604961688,-84.54407149094801,,,,,
0.39937758445739746,84.0,3.5680180376032675e-06,2.4248167991638185,46627.0,-1.9527632525107665,-1.792604255954182,0.4871723473072052,-0.8344879314303398,-2.9996810287237166,0.8,2.165193051099777,-87.10661926269532,-85.79305267333984,0.6345733041575492,580,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.6345733041575492,580,0.3196066617965698,4.6468,21.951,2.798,2.3836882572907667,46627.0,-2.123261179730905,-2.0579226469635667,0.5299190305746518,-0.9514133448784168,-2.849659699660081,0.8910256440822895,1.8982463983389049,-80.08077474740836,-85.060913672814,,,,,
0.7944374084472656,19.25,3.3860185857327066e-06,2.53413872718811,47404.0,-1.9941011711355336,-1.6854832516433877,0.45321678519248965,-1.4772343188524246,-2.7569790959358214,0.7,1.2797447830438613,-95.45064315795898,-87.88322296142579,0.6455142231947484,590,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.6455142231947484,590,0.317287415266037,4.3474,23.462,2.99,2.4060944043673,47404.0,-2.091570231323864,-2.0332957031333314,0.5340519845485687,-0.9306340171740606,-2.8296635150909424,0.8910256440822895,1.8990294933319092,-79.87298114483173,-84.86095135028546,,,,,
0.33150515556335447,14.0625,3.206376362860432e-06,2.5656205654144286,48181.0,-1.87546516322423,-1.748972238358362,0.5613415986299515,-0.5714346051216126,-2.433876007795334,0.9,1.8624414026737213,-67.9522689819336,-79.58123207092285,0.6564551422319475,600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.6564551422319475,600,0.3160408139228821,4.2327,24.098,3.071,2.408412823310265,48181.0,-2.0922635888026098,-2.034334545784512,0.5328227258645571,-0.935738110771546,-2.83013994877155,0.8910256440822895,1.8944018804110014,-79.92402062049278,-84.86571502685547,,,,,
0.23051152229309083,22.75,3.029353737470573e-06,2.217502307891846,48991.0,-2.094712624540587,-2.140846222295324,0.5607847511768341,-0.48901387117803097,-2.419495105743408,1.0,1.930481231212616,-72.98616638183594,-84.78524703979492,0.6673960612691466,610,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.6673960612691466,610,0.31930863857269287,4.2676,23.901,3.046,2.4036648181768565,48991.0,-2.1032507599038373,-2.0432789620034026,0.5334139603834885,-0.9450312967483814,-2.8445754051208496,0.8717948748515203,1.8995441198349,-80.01695310152493,-85.01007080078125,,,,,
0.4731618404388428,16.625,2.8552092521102925e-06,2.449963915348053,49760.0,-1.9052346097925148,-2.1674995777412787,0.5344490468502044,-1.243609857559204,-2.122796040773392,0.8,0.8791861891746521,-78.74319038391113,-75.19602470397949,0.6783369803063457,620,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.6783369803063457,620,0.31493905186653137,4.3483,23.457,2.99,2.399164392397954,49760.0,-2.1026869738828653,-2.047816507056493,0.5334058701992035,-0.935520004767638,-2.8513762033902683,0.8717948748515203,1.9158561779902532,-79.92184096116286,-85.0780768761268,,,,,
0.24410877227783204,63.0,2.684197245786938e-06,2.509863352775574,50579.0,-2.02662113228004,-2.2758702015625287,0.46572891920804976,-0.8816614508628845,-2.6650683641433717,1.0,1.783406913280487,-93.12177658081055,-91.06232528686523,0.6892778993435449,630,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.6892778993435449,630,0.3120670020580292,4.4728,22.805,2.906,2.395076660009531,50579.0,-2.1009522880228313,-2.0425855440909553,0.5346901485553155,-0.9197119909983414,-2.845808799450214,0.8814102594669049,1.9260969070287852,-79.76375990647536,-85.02240401047926,,,,,
0.4380504131317139,3.09375,2.516567482504484e-06,2.178352475166321,51401.0,-2.0041370813383876,-2.425703309418248,0.4886772036552429,-1.328091561794281,-2.7302254647016526,0.7,1.4021339297294617,-91.2882740020752,-78.75880966186523,0.700218818380744,640,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.700218818380744,640,0.31019771099090576,4.5516,22.41,2.856,2.3899260392555823,51401.0,-2.106450767257034,-2.048552998261291,0.5332756776076096,-0.9209654973103449,-2.854433591549213,0.8717948748515203,1.9334680942388682,-79.7762950016902,-85.10865314190204,,,,,
0.6305368423461915,54.5,2.352564786481776e-06,2.0326336443424227,52186.0,-1.998832922657207,-2.1989926511192386,0.5156148359179497,-1.2673902720212937,-2.270384931564331,0.9,1.0029946565628052,-82.76484756469726,-79.00693130493164,0.7111597374179431,650,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.7111597374179431,650,0.3092564642429352,4.5795,22.273,2.839,2.388252799327557,52186.0,-2.10791380823441,-2.052520321628445,0.5332381404363192,-0.9208592313986558,-2.859355174578153,0.8814102594669049,1.938495920254634,-79.77523216834435,-85.15786684476413,,,,,
0.09109772443771362,16.875,2.192428684585386e-06,2.140065324306488,52994.0,-2.4650012053807333,-2.301339648968804,0.6101715385913848,0.09446521401405335,-2.8749536633491517,1.0,2.9694188952445986,-69.56239280700683,-86.32462463378906,0.7221006564551422,660,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.7221006564551422,660,0.3197895586490631,4.6336,22.013,2.806,2.373704873598539,52994.0,-2.143831438146005,-2.0835168345368866,0.5296615155843588,-0.9678943283282794,-2.91541156402001,0.8814102594669049,1.9475172024506788,-80.2455825805664,-85.7184307391827,,,,,
0.21321017742156984,0.056640625,2.036393056499258e-06,2.1468353867530823,53844.0,-2.13997243727889,-2.463846055827552,0.5777187049388885,-0.60238106995821,-3.2484922647476195,0.9,2.646111238002777,-79.14743881225586,-91.79935340881347,0.7330415754923414,670,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.7330415754923414,670,0.3310234546661377,4.654,21.917,2.793,2.3594658374786377,53844.0,-2.180947001551453,-2.1212558848322036,0.5279882160516886,-1.020299372764734,-2.976687651414138,0.8621794902361356,1.956388235092163,-80.76963395338792,-86.33119377723106,,,,,
0.4453144073486328,0.75390625,1.884685793142111e-06,2.2573380351066588,54679.0,-2.2052403408170087,-2.275227748306084,0.5006865590810776,-0.7122454777359962,-3.6002195477485657,0.9,2.8879740715026854,-89.16848373413086,-93.1522430419922,0.7439824945295405,680,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.7439824945295405,680,0.33120283484458923,4.6762,21.812,2.78,2.3497339762174168,54679.0,-2.2057937372938157,-2.146895131035193,0.5269325260932629,-1.052161013850799,-3.0310337910285363,0.8717948748515203,1.9788728402211115,-81.08825038029597,-86.87465256911058,,,,,
0.378553581237793,31.5,1.737528463831456e-06,2.304412603378296,55548.0,-1.7982236742178526,-2.01941724465641,0.5568755120038986,-1.0333137370646,-2.8818822145462035,0.9,1.8485684514045715,-74.22687530517578,-78.52398948669433,0.7549234135667396,690,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.7549234135667396,690,0.3367895185947418,4.6808,21.791,2.777,2.3414071890024037,55548.0,-2.220316445914248,-2.159177812724581,0.5265427002540002,-1.0713029022400196,-3.055271020302406,0.852564105620751,1.9839681111849272,-81.27967012845554,-87.11702728271484,,,,,
0.13533565998077393,2.15625,1.5951359926803545e-06,2.3882707953453064,56317.0,-2.4602644852059785,-2.1330467669431967,0.43385595381259917,-1.175921793282032,-3.7095958411693575,1.0,2.5336740404367446,-95.42997512817382,-97.8094581604004,0.7658643326039387,700,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.7658643326039387,700,0.3403252959251404,4.6749,21.819,2.781,2.3407211212011485,56317.0,-2.2183119056809817,-2.1570301861288756,0.5287312888182126,-1.0670842665892382,-3.0461383966299205,0.852564105620751,1.9790540750210102,-81.23748309795673,-87.02569990891676,,,,,
0.7221094131469726,14.8125,1.4577163446995379e-06,2.294172537326813,57096.0,-2.332576647600859,-2.3311416655823995,0.509918999671936,-1.2018629284575582,-3.279044632613659,0.8,2.0771817207336425,-89.42341270446778,-92.33824920654297,0.7768052516411379,710,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.7768052516411379,710,0.3325214684009552,4.6927,21.736,2.77,2.3433063213641825,57096.0,-2.2117409121105966,-2.1529895479665466,0.5269883894003354,-1.0574792806918805,-3.052946530855619,0.8621794902361356,1.9954672226539025,-81.14143371582031,-87.09378051757812,,,,,
0.36716737747192385,79.0,1.325470222063327e-06,2.4311278223991395,57914.0,-2.290843971950695,-1.7382453281330086,0.5481957584619522,-0.6098238434642553,-1.8807693719863892,0.9,1.2709455251693726,-75.53771171569824,-74.59519119262696,0.787746170678337,720,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.787746170678337,720,0.3330819308757782,4.6993,21.705,2.766,2.3428304562201867,57914.0,-2.2114898505715264,-2.1528364566649967,0.5287946027058822,-1.0519969096550574,-3.047136288422805,0.8717948748515203,1.9951393512579112,-81.08661006047176,-87.03567857008714,,,,,
0.30489392280578614,4.1875,1.1985907709829676e-06,2.234808933734894,58721.0,-2.4084248271516455,-2.4060113924289754,0.5822151362895965,-0.7874294944107533,-3.3083938121795655,0.9,2.520964336395264,-69.30910835266113,-90.45463790893555,0.7986870897155361,730,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.7986870897155361,730,0.3340926766395569,4.6857,21.768,2.774,2.3440372301981998,58721.0,-2.2097480144112738,-2.1502783878986915,0.5277889462617728,-1.0535724415228918,-3.0482385892134447,0.8621794902361356,1.994666182077848,-81.10236476017879,-87.04670245830829,,,,,
0.11015125513076782,3.0625,1.0772632996154986e-06,2.2898017048835753,59563.0,-2.0123641049911045,-1.9834641903576955,0.582760539650917,-0.42765999883413314,-3.1760868608951567,1.0,2.7484268605709077,-77.12001495361328,-93.29493713378906,0.8096280087527352,740,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.8096280087527352,740,0.3326777517795563,4.6916,21.741,2.771,2.339902740258437,59563.0,-2.21485397409154,-2.1584913479118466,0.5258622627991897,-1.0587974053162794,-3.0560413690713735,0.8429487210053664,1.9972439912649302,-81.1546137883113,-87.1247306236854,,,,,
0.36088175773620607,0.82421875,9.616650074201383e-07,2.3448445558547975,60324.0,-1.9405061773639485,-2.244999903750925,0.43775275647640227,-1.0100208409130573,-3.3355646073818206,0.7,2.3255438089370726,-89.9446922302246,-88.95460586547851,0.8205689277899344,750,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.8205689277899344,750,0.3340837061405182,4.6911,21.743,2.771,2.338510439946101,60324.0,-2.2165461537696727,-2.158747809035334,0.5291158465238718,-1.0633611472753377,-3.061771961358877,0.8621794902361356,1.9984108209609985,-81.20025223952074,-87.18203559288612,,,,,
0.1301953077316284,12.9375,8.519647263574693e-07,2.277251100540161,61046.0,-2.119743977330257,-2.2935491938398873,0.539186954498291,-0.8371503204107285,-4.748994433879853,1.0,3.9118441462516786,-78.59219741821289,-113.50747451782226,0.8315098468271335,760,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.8315098468271335,760,0.3339460492134094,4.6732,21.827,2.782,2.339131236076355,61046.0,-2.216337925286174,-2.156367274606805,0.53002179815219,-1.0572103720444899,-3.0678236667926493,0.8621794902361356,2.0106133130880504,-81.1387452345628,-87.2425548846905,,,,,
0.25968017578125,0.41796875,7.483226743094046e-07,2.304057252407074,61853.0,-2.2247649326560177,-2.245978501506021,0.5350862801074981,-0.9726306840777397,-3.9418728828430174,0.8,2.969242250919342,-76.52051315307617,-96.4347755432129,0.8424507658643327,770,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.8424507658643327,770,0.335647851228714,4.3668,23.358,2.977,2.335498094558716,61853.0,-2.2234786249746588,-2.1645097602769763,0.5284935075503129,-1.0663767262147024,-3.062868209985586,0.8621794902361356,1.9964914459448595,-81.23040830172025,-87.19299844595102,,,,,
0.31733686923980714,18.625,6.508902210800649e-07,2.532957601547241,62643.0,-2.0685290889257066,-1.757249211908255,0.5388579875230789,-0.48162196967750787,-2.3271435141563415,0.8,1.8455215036869048,-76.38253211975098,-78.59887199401855,0.8533916849015317,780,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.8533916849015317,780,0.3389832079410553,4.4197,23.078,2.941,2.334275355705848,62643.0,-2.225343354682299,-2.168117473703672,0.5292126857317411,-1.0769221484661102,-3.0753261126004734,0.852564105620751,1.9984038793123686,-81.33586120605469,-87.31757530799278,,,,,
0.499099588394165,91.0,5.598096673193165e-07,2.0042033433914184,63432.0,-2.647092809833834,-2.7379180339177447,0.5302839502692223,-0.7038562548346817,-2.6096976161003114,0.6,1.9058413803577423,-83.68766708374024,-78.7120174407959,0.8643326039387309,790,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.8643326039387309,790,0.3335472047328949,4.244,24.034,3.063,2.3342127066392164,63432.0,-2.2250439924084233,-2.1668422436217365,0.5277271912648127,-1.0727605200730836,-3.075917097238394,0.8621794902361356,2.0031565519479604,-81.29424520639273,-87.3234857412485,,,,,
0.3358092069625854,13.1875,4.7521403669187616e-07,2.382986903190613,64215.0,-1.9839922784398758,-1.8614325452968963,0.6100915014743805,-0.4225105751305819,-2.1003761291503906,0.8,1.677865558862686,-65.47196884155274,-82.14132308959961,0.87527352297593,800,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.87527352297593,800,0.3364470899105072,4.2816,23.823,3.036,2.3323267698287964,64215.0,-2.227747555298814,-2.169826715398862,0.5274642705917358,-1.0752368592298949,-3.078808546066284,0.8333333363899817,2.0035716478641215,-81.31900846041165,-87.35240114652194,,,,,
0.30366365909576415,13.625,3.972268815954833e-07,2.2852177023887634,65071.0,-1.748565486050022,-1.420839571696372,0.5597043007612228,-0.4255735851824284,-1.7491470828652382,0.9,1.3235734760761262,-80.945267868042,-67.52590713500976,0.8862144420131292,810,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.8862144420131292,810,0.3357071578502655,4.4158,23.099,2.944,2.3349620470633874,65071.0,-2.2247227198576947,-2.1672762751871737,0.5276294419398675,-1.069177684875635,-3.0697634403522196,0.8621794902361356,2.000585803618798,-81.25841580904446,-87.26195173997145,,,,,
0.28261451721191405,11.4375,3.259621027119314e-07,2.000622200965881,65856.0,-2.3669003970351836,-2.6387094458410543,0.4855904936790466,-0.4698211789131165,-2.6752891331911086,0.9,2.20546797811985,-85.45803527832031,-89.26634941101074,0.8971553610503282,820,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.8971553610503282,820,0.3360595405101776,4.4899,22.718,2.895,2.3348683485618005,65856.0,-2.2243975784440204,-2.1652563924157464,0.5263796150684357,-1.063162244283236,-3.0666116567758412,0.8621794902361356,2.003449476682223,-81.19826272817758,-87.23043353740985,,,,,
0.2253269672393799,14.875,2.615237826544753e-07,2.323942506313324,66634.0,-2.1837212586659875,-2.0359866531325617,0.512478107213974,-1.1082965075969695,-3.4789605736732483,0.9,2.370664060115814,-89.3241512298584,-91.61334838867188,0.9080962800875274,830,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.9080962800875274,830,0.3363947868347168,4.255,23.972,3.055,2.3328051842176,66634.0,-2.229627277309852,-2.1695513549562535,0.5276575455298791,-1.0755031865376692,-3.075765077884381,0.852564105620751,2.000261801939744,-81.32167346660907,-87.32196631798378,,,,,
0.2583442687988281,0.859375,2.0400603395458408e-07,2.2084450840950014,67497.0,-2.4068576304765323,-2.257055625425183,0.5281095683574677,-0.87528298094403,-3.8609319537878037,0.8,2.9856489539146422,-87.47216835021973,-92.12125244140626,0.9190371991247265,840,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.9190371991247265,840,0.33764708042144775,4.3492,23.453,2.989,2.3316129721128025,67497.0,-2.2291537551433995,-2.173856508791404,0.5273450727646167,-1.0790619597985194,-3.0867046392880955,0.852564105620751,2.0076427459716797,-81.35726048396184,-87.43136420616737,,,,,
0.7399536609649658,0.67578125,1.534928616100545e-07,2.54220370054245,68249.0,-2.00506053578942,-1.8309887112451304,0.5073489263653755,-1.4377901196479796,-2.837053120136261,0.7,1.3992630153894425,-85.6290184020996,-84.83760795593261,0.9299781181619255,850,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.9299781181619255,850,0.3356193006038666,4.2327,24.098,3.071,2.332742461791405,68249.0,-2.2306800520491348,-2.172481331051274,0.5255569792710818,-1.0729429630132823,-3.081376130764301,0.8333333363899817,2.0084331585810733,-81.2960686316857,-87.37807816725511,,,,,
0.2566386699676514,6.0,1.1005804039524004e-07,2.18493709564209,69017.0,-2.1418335930893573,-2.0007062580445725,0.569035890698433,-0.42084383219480515,-2.58600038588047,0.9,2.1651565194129945,-76.58232955932617,-81.47092208862304,0.9409190371991247,860,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.9409190371991247,860,0.3380618095397949,4.2742,23.864,3.042,2.3326823252897997,69017.0,-2.2282834376338974,-2.171036396327487,0.5274383540336902,-1.07537725682442,-3.071324641887958,0.8429487210053664,1.995947342652541,-81.3204122690054,-87.27756089430589,,,,,
0.7065226078033447,10.0625,7.376500711257062e-08,2.1090094327926634,69763.0,-2.109064207332369,-2.30322450504537,0.4927091270685196,-2.2684230864048005,-3.3043144941329956,0.7,1.0358914256095886,-84.332568359375,-84.23248596191407,0.9518599562363238,870,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.9518599562363238,870,0.33606621623039246,4.3646,23.37,2.979,2.3321622059895444,69763.0,-2.2270112763414933,-2.1697064062406195,0.5269269095017359,-1.076710384625655,-3.0794793459085317,0.852564105620751,2.002769011717576,-81.33374492938702,-87.35911207932692,,,,,
0.24645919799804689,3.640625,4.4666767942744826e-08,2.2581279397010805,70521.0,-1.963590321278509,-2.128499646411565,0.5333480075001716,-1.13820915594697,-3.5941951125860214,0.9,2.455985963344574,-78.615576171875,-88.44137687683106,0.962800875273523,880,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.962800875273523,880,0.3367111086845398,4.4798,22.769,2.902,2.331750933940594,70521.0,-2.227327524555778,-2.172763175915772,0.5274207248137548,-1.0817852524610667,-3.0868438757382908,0.8333333363899817,2.005058618692251,-81.38449331430289,-87.43275686410757,,,,,
0.44310712814331055,2.515625,2.280582102890394e-08,2.590944838523865,71272.0,-1.6182168078749997,-1.434288819158392,0.5216775745153427,-0.846551676094532,-2.075105345249176,0.9,1.2285536885261537,-83.21223678588868,-73.56448249816894,0.973741794310722,890,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.973741794310722,890,0.33478033542633057,4.5566,22.385,2.853,2.330547332763672,71272.0,-2.2305507442379584,-2.1732499982880698,0.5286539219892942,-1.0755357639147685,-3.0844412400172305,0.8621794902361356,2.0089055391458364,-81.3219974224384,-87.40872837946965,,,,,
0.4165379524230957,31.625,8.214094407851814e-09,2.538495361804962,72081.0,-2.353490106429813,-2.205052160196808,0.4169835731387138,-1.3550852354615928,-2.9057974249124525,0.8,1.5507121562957764,-101.47553329467773,-88.07677001953125,0.9846827133479212,900,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.9846827133479212,900,0.3372361660003662,4.6398,21.984,2.802,2.3300324219923754,72081.0,-2.2309688421870044,-2.1733883808213212,0.5276859815304096,-1.0830292311998515,-3.0888198155623217,0.8429487210053664,2.0057905270503116,-81.39693274864784,-87.452515235314,,,,,
0.5635039806365967,14.25,9.128993789764285e-10,2.4155203461647035,72894.0,-2.3785773954669374,-2.6503402194119356,0.4601666048169136,-1.4626632243394853,-2.2101124331355093,0.7,0.7474492013454437,-91.69000930786133,-83.17808647155762,0.9956236323851203,910,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.9956236323851203,910,0.33592522144317627,4.6556,21.909,2.792,2.331655658208407,72894.0,-2.229697630601137,-2.1703462941121274,0.5265928094203656,-1.0791912697828734,-3.0818736919989953,0.852564105620751,2.0026824061687174,-81.35855395977313,-87.38305370624249,,,,,
